base_term,term,field,count,quoted_count,quoted_phrase_found,query_translation
Bucolo-David Method,"""Method of Bucolo-David""",title/abstract,2134555,0,False,Method[Title/Abstract]
Bunsen Method,"""Bunsen Method""",title/abstract,21,0,False,Bunsen[Title/Abstract] AND Method[Title/Abstract]
Bunsen Method,"""Bunsen's Method""",title/abstract,2,0,False,Bunsen's[Title/Abstract] AND Method[Title/Abstract]
Bunsen Method,"""Method of Bunsen""",title/abstract,21,0,False,Method[Title/Abstract] AND Bunsen[Title/Abstract]
Camerer Method,"""Camerer Method""",title/abstract,1,0,False,Camerer[Title/Abstract] AND Method[Title/Abstract]
Camerer Method,"""Camerer's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Camerer Method,"""Method of Camerer""",title/abstract,1,0,False,Method[Title/Abstract] AND Camerer[Title/Abstract]
Carraway Method,"""Carraway Method""",title/abstract,1,0,False,Carraway[Title/Abstract] AND Method[Title/Abstract]
Carraway Method,"""Carraway's Method""",title/abstract,0,0,False,Carraway's[Title/Abstract] AND Method[Title/Abstract]
Carraway Method,"""Method of Carraway""",title/abstract,1,0,False,Method[Title/Abstract] AND Carraway[Title/Abstract]
Carr-Price Method,"""Carr-Price Method""",title/abstract,6,0,False,Carr-Price[Title/Abstract] AND Method[Title/Abstract]
Carr-Price Method,"""Carr Price Method""",title/abstract,7,0,False,Carr[Title/Abstract] AND Price[Title/Abstract] AND Method[Title/Abstract]
Carr-Price Method,"""Carr and Price Method""",title/abstract,7,0,False,Carr[Title/Abstract] AND Price[Title/Abstract] AND Method[Title/Abstract]
Carr-Price Method,"""Carr's and Price's Method""",title/abstract,0,0,False,Carr's[Title/Abstract] AND Price's[Title/Abstract] AND Method[Title/Abstract]
Carr-Price Method,"""Carr and Price's Method""",title/abstract,0,0,False,Carr[Title/Abstract] AND Price's[Title/Abstract] AND Method[Title/Abstract]
Carr-Price Method,"""Carr Price's Method""",title/abstract,0,0,False,Carr[Title/Abstract] AND Price's[Title/Abstract] AND Method[Title/Abstract]
Carr-Price Method,"""Carr-Price's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Carr-Price Method,"""Method of Carr and Price""",title/abstract,7,0,False,Method[Title/Abstract] AND Carr[Title/Abstract] AND Price[Title/Abstract]
Carr-Price Method,"""Method of Carr Price""",title/abstract,7,0,False,Method[Title/Abstract] AND Carr[Title/Abstract] AND Price[Title/Abstract]
Carr-Price Method,"""Method of Carr-Price""",title/abstract,6,0,False,Method[Title/Abstract] AND Carr-Price[Title/Abstract]
Charteris Ureameter,"""Charteris Ureameter""",title/abstract,0,0,False,Charteris[Title/Abstract] AND Ureameter[Title/Abstract]
Charteris Ureameter,"""Charteris' Ureameter""",title/abstract,4,0,False,Ureameter[Title/Abstract]
Charteris Ureameter,"""Charteris's Ureameter""",title/abstract,4,0,False,Ureameter[Title/Abstract]
Charteris Ureameter,"""Ureameter of Charteris""",title/abstract,0,0,False,Ureameter[Title/Abstract] AND Charteris[Title/Abstract]
Chautard Test,"""Chautard Test""",title/abstract,0,0,False,Chautard[Title/Abstract] AND Test[Title/Abstract]
Chautard Test,"""Chautard's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Chautard Test,"""Test of Chautard""",title/abstract,0,0,False,Test[Title/Abstract] AND Chautard[Title/Abstract]
Chiou Method,"""Chiou Method""",title/abstract,5,5,True,"""Chiou Method""[Title/Abstract]"
Chiou Method,"""Chiou's Method""",title/abstract,2,2,True,"""Chiou's Method""[Title/Abstract]"
Chiou Method,"""Method of Chiou""",title/abstract,22,0,False,Method[Title/Abstract] AND Chiou[Title/Abstract]
Cockcroft-Gault Equation,"""Cockcroft-Gault Equation""",title/abstract,369,369,True,"""Cockcroft-Gault Equation""[Title/Abstract]"
Cockcroft-Gault Equation,"""Cockcroft Gault Equation""",title/abstract,369,369,True,"""Cockcroft Gault Equation""[Title/Abstract]"
Cockcroft-Gault Equation,"""Cockcroft and Gault Equation""",title/abstract,739,0,False,Cockcroft[Title/Abstract] AND Gault[Title/Abstract] AND Equation[Title/Abstract]
Cockcroft-Gault Equation,"""Cockcroft's and Gault's Equation""",title/abstract,0,0,False,Cockcroft's[Title/Abstract] AND Gault's[Title/Abstract] AND Equation[Title/Abstract]
Cockcroft-Gault Equation,"""Cockcroft and Gault's Equation""",title/abstract,5,0,False,Cockcroft[Title/Abstract] AND Gault's[Title/Abstract] AND Equation[Title/Abstract]
Cockcroft-Gault Equation,"""Cockcroft Gault's Equation""",title/abstract,5,0,False,Cockcroft[Title/Abstract] AND Gault's[Title/Abstract] AND Equation[Title/Abstract]
Cockcroft-Gault Equation,"""Cockcroft-Gault's Equation""",title/abstract,3,0,False,Cockcroft-Gault's[Title/Abstract] AND Equation[Title/Abstract]
Cockcroft-Gault Equation,"""Equation of Cockcroft and Gault""",title/abstract,739,0,False,Equation[Title/Abstract] AND Cockcroft[Title/Abstract] AND Gault[Title/Abstract]
Cockcroft-Gault Equation,"""Equation of Cockcroft Gault""",title/abstract,739,0,False,Equation[Title/Abstract] AND Cockcroft[Title/Abstract] AND Gault[Title/Abstract]
Cockcroft-Gault Equation,"""Equation of Cockcroft-Gault""",title/abstract,689,0,False,Equation[Title/Abstract] AND Cockcroft-Gault[Title/Abstract]
Cole Method,"""Cole Method""",title/abstract,5,5,True,"""Cole Method""[Title/Abstract]"
Cole Method,"""Cole's Method""",title/abstract,79,0,False,Cole's[Title/Abstract] AND Method[Title/Abstract]
Cole Method,"""Method of Cole""",title/abstract,235,0,False,Method[Title/Abstract] AND Cole[Title/Abstract]
Cotlove Chloridometer,"""Cotlove Chloridometer""",title/abstract,4,0,False,Cotlove[Title/Abstract] AND Chloridometer[Title/Abstract]
Cotlove Chloridometer,"""Cotlove's Chloridometer""",title/abstract,0,0,False,Cotlove's[Title/Abstract] AND Chloridometer[Title/Abstract]
Cotlove Chloridometer,"""Chloridometer of Cotlove""",title/abstract,4,0,False,Chloridometer[Title/Abstract] AND Cotlove[Title/Abstract]
Dare Hemo-alkalimeter,"""Dare Hemo-alkalimeter""",title/abstract,1683,0,False,Dare[Title/Abstract]
Dare Hemo-alkalimeter,"""Dare's Hemo-alkalimeter""",title/abstract,6,0,False,Dare's[Title/Abstract]
Dare Hemo-alkalimeter,"""Hemo-alkalimeter of Dare""",title/abstract,1683,0,False,Dare[Title/Abstract]
Dengies Method,"""Dengies Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Dengies Method,"""Dengies' Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Dengies Method,"""Dengies's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Dengies Method,"""Method of Dengies""",title/abstract,2134555,0,False,Method[Title/Abstract]
Deniges Test,"""Deniges Test""",title/abstract,0,0,False,Deniges[Title/Abstract] AND Test[Title/Abstract]
Deniges Test,"""Deniges' Test""",title/abstract,0,0,False,Deniges'[Title/Abstract] AND Test[Title/Abstract]
Deniges Test,"""Deniges's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Deniges Test,"""Test of Deniges""",title/abstract,0,0,False,Test[Title/Abstract] AND Deniges[Title/Abstract]
Donne Test,"""Donne Test""",title/abstract,3,0,False,Donne[Title/Abstract] AND Test[Title/Abstract]
Donne Test,"""Donne's Test""",title/abstract,1,0,False,Donne's[Title/Abstract] AND Test[Title/Abstract]
Donne Test,"""Test of Donne""",title/abstract,3,0,False,Test[Title/Abstract] AND Donne[Title/Abstract]
Donogany method,"""Donogany method""",title/abstract,2134555,0,False,method[Title/Abstract]
Donogany method,"""Donogany's method""",title/abstract,2134555,0,False,method[Title/Abstract]
Donogany method,"""method of Donogany""",title/abstract,2134555,0,False,method[Title/Abstract]
Doremus Ureometer,"""Doremus Ureometer""",title/abstract,1,0,False,Doremus[Title/Abstract] AND Ureometer[Title/Abstract]
Doremus Ureometer,"""Doremus' Ureometer""",title/abstract,1,0,False,Doremus'[Title/Abstract] AND Ureometer[Title/Abstract]
Doremus Ureometer,"""Doremus's Ureometer""",title/abstract,0,0,False,Doremus's[Title/Abstract] AND Ureometer[Title/Abstract]
Doremus Ureometer,"""Ureometer of Doremus""",title/abstract,1,0,False,Ureometer[Title/Abstract] AND Doremus[Title/Abstract]
Doremus-Hinds Ureometer,"""Doremus-Hinds Ureometer""",title/abstract,3,0,False,Ureometer[Title/Abstract]
Doremus-Hinds Ureometer,"""Doremus Hinds Ureometer""",title/abstract,0,0,False,Doremus[Title/Abstract] AND Hinds[Title/Abstract] AND Ureometer[Title/Abstract]
Doremus-Hinds Ureometer,"""Doremus and Hinds Ureometer""",title/abstract,0,0,False,Doremus[Title/Abstract] AND Hinds[Title/Abstract] AND Ureometer[Title/Abstract]
Doremus-Hinds Ureometer,"""Doremus' and Hinds' Ureometer""",title/abstract,1,0,False,Doremus'[Title/Abstract] AND Ureometer[Title/Abstract]
Doremus-Hinds Ureometer,"""Doremus' and Hinds's Ureometer""",title/abstract,0,0,False,Doremus'[Title/Abstract] AND Hinds's[Title/Abstract] AND Ureometer[Title/Abstract]
Doremus-Hinds Ureometer,"""Doremus's and Hinds' Ureometer""",title/abstract,0,0,False,Doremus's[Title/Abstract] AND Ureometer[Title/Abstract]
Doremus-Hinds Ureometer,"""Doremus's and Hinds's Ureometer""",title/abstract,0,0,False,Doremus's[Title/Abstract] AND Hinds's[Title/Abstract] AND Ureometer[Title/Abstract]
Doremus-Hinds Ureometer,"""Doremus and Hinds' Ureometer""",title/abstract,1,0,False,Doremus[Title/Abstract] AND Ureometer[Title/Abstract]
Doremus-Hinds Ureometer,"""Doremus Hinds' Ureometer""",title/abstract,1,0,False,Doremus[Title/Abstract] AND Ureometer[Title/Abstract]
Doremus-Hinds Ureometer,"""Doremus-Hinds' Ureometer""",title/abstract,3,0,False,Ureometer[Title/Abstract]
Doremus-Hinds Ureometer,"""Doremus and Hinds's Ureometer""",title/abstract,0,0,False,Doremus[Title/Abstract] AND Hinds's[Title/Abstract] AND Ureometer[Title/Abstract]
Doremus-Hinds Ureometer,"""Doremus Hinds's Ureometer""",title/abstract,0,0,False,Doremus[Title/Abstract] AND Hinds's[Title/Abstract] AND Ureometer[Title/Abstract]
Doremus-Hinds Ureometer,"""Doremus-Hinds's Ureometer""",title/abstract,3,0,False,Ureometer[Title/Abstract]
Doremus-Hinds Ureometer,"""Ureometer of Doremus and Hinds""",title/abstract,0,0,False,Ureometer[Title/Abstract] AND Doremus[Title/Abstract] AND Hinds[Title/Abstract]
Doremus-Hinds Ureometer,"""Ureometer of Doremus Hinds""",title/abstract,0,0,False,Ureometer[Title/Abstract] AND Doremus[Title/Abstract] AND Hinds[Title/Abstract]
Doremus-Hinds Ureometer,"""Ureometer of Doremus-Hinds""",title/abstract,3,0,False,Ureometer[Title/Abstract]
Duboscq-type Visual Colorimeter,"""Duboscq-type Visual Colorimeter""",title/abstract,96,0,False,Visual[Title/Abstract] AND Colorimeter[Title/Abstract]
Duboscq-type Visual Colorimeter,"""Duboscq type Visual Colorimeter""",title/abstract,0,0,False,Duboscq[Title/Abstract] AND type[Title/Abstract] AND Visual[Title/Abstract] AND Colorimeter[Title/Abstract]
Duboscq-type Visual Colorimeter,"""Duboscq and type Visual Colorimeter""",title/abstract,0,0,False,Duboscq[Title/Abstract] AND type[Title/Abstract] AND Visual[Title/Abstract] AND Colorimeter[Title/Abstract]
Duboscq-type Visual Colorimeter,"""Duboscq's and type's Visual Colorimeter""",title/abstract,0,0,False,type's[Title/Abstract] AND Visual[Title/Abstract] AND Colorimeter[Title/Abstract]
Duboscq-type Visual Colorimeter,"""Duboscq and type's Visual Colorimeter""",title/abstract,0,0,False,Duboscq[Title/Abstract] AND type's[Title/Abstract] AND Visual[Title/Abstract] AND Colorimeter[Title/Abstract]
Duboscq-type Visual Colorimeter,"""Duboscq type's Visual Colorimeter""",title/abstract,0,0,False,Duboscq[Title/Abstract] AND type's[Title/Abstract] AND Visual[Title/Abstract] AND Colorimeter[Title/Abstract]
Duboscq-type Visual Colorimeter,"""Duboscq-type's Visual Colorimeter""",title/abstract,96,0,False,Visual[Title/Abstract] AND Colorimeter[Title/Abstract]
Duboscq-type Visual Colorimeter,"""Visual Colorimeter of Duboscq and type""",title/abstract,0,0,False,Visual[Title/Abstract] AND Colorimeter[Title/Abstract] AND Duboscq[Title/Abstract] AND type[Title/Abstract]
Duboscq-type Visual Colorimeter,"""Visual Colorimeter of Duboscq type""",title/abstract,0,0,False,Visual[Title/Abstract] AND Colorimeter[Title/Abstract] AND Duboscq[Title/Abstract] AND type[Title/Abstract]
Duboscq-type Visual Colorimeter,"""Visual Colorimeter of Duboscq-type""",title/abstract,96,0,False,Visual[Title/Abstract] AND Colorimeter[Title/Abstract]
Ducci-Watson Modification,"""Ducci-Watson Modification""",title/abstract,1,0,False,Ducci-Watson[Title/Abstract] AND Modification[Title/Abstract]
Ducci-Watson Modification,"""Ducci Watson Modification""",title/abstract,2,0,False,Ducci[Title/Abstract] AND Watson[Title/Abstract] AND Modification[Title/Abstract]
Ducci-Watson Modification,"""Ducci and Watson Modification""",title/abstract,2,0,False,Ducci[Title/Abstract] AND Watson[Title/Abstract] AND Modification[Title/Abstract]
Ducci-Watson Modification,"""Ducci's and Watson's Modification""",title/abstract,0,0,False,Ducci's[Title/Abstract] AND Watson's[Title/Abstract] AND Modification[Title/Abstract]
Ducci-Watson Modification,"""Ducci and Watson's Modification""",title/abstract,0,0,False,Ducci[Title/Abstract] AND Watson's[Title/Abstract] AND Modification[Title/Abstract]
Ducci-Watson Modification,"""Ducci Watson's Modification""",title/abstract,0,0,False,Ducci[Title/Abstract] AND Watson's[Title/Abstract] AND Modification[Title/Abstract]
Ducci-Watson Modification,"""Ducci-Watson's Modification""",title/abstract,274535,0,False,Modification[Title/Abstract]
Ducci-Watson Modification,"""Modification of Ducci and Watson""",title/abstract,2,0,False,Modification[Title/Abstract] AND Ducci[Title/Abstract] AND Watson[Title/Abstract]
Ducci-Watson Modification,"""Modification of Ducci Watson""",title/abstract,2,0,False,Modification[Title/Abstract] AND Ducci[Title/Abstract] AND Watson[Title/Abstract]
Ducci-Watson Modification,"""Modification of Ducci-Watson""",title/abstract,1,0,False,Modification[Title/Abstract] AND Ducci-Watson[Title/Abstract]
Dumas Method,"""Dumas Method""",title/abstract,19,19,True,"""Dumas Method""[Title/Abstract]"
Dumas Method,"""Dumas' Method""",title/abstract,0,0,False,Dumas'[Title/Abstract] AND Method[Title/Abstract]
Dumas Method,"""Dumas's Method""",title/abstract,0,0,False,Dumas's[Title/Abstract] AND Method[Title/Abstract]
Dumas Method,"""Method of Dumas""",title/abstract,48,0,False,Method[Title/Abstract] AND Dumas[Title/Abstract]
Ehrlich Reaction,"""Ehrlich Reaction""",title/abstract,29,29,True,"""Ehrlich Reaction""[Title/Abstract]"
Ehrlich Reaction,"""Ehrlich's Reaction""",title/abstract,7,7,True,"""Ehrlich's Reaction""[Title/Abstract]"
Ehrlich Reaction,"""Reaction of Ehrlich""",title/abstract,437,0,False,Reaction[Title/Abstract] AND Ehrlich[Title/Abstract]
Einhorn Fermentation Tube,"""Einhorn Fermentation Tube""",title/abstract,0,0,False,Einhorn[Title/Abstract] AND Fermentation[Title/Abstract] AND Tube[Title/Abstract]
Einhorn Fermentation Tube,"""Einhorn's Fermentation Tube""",title/abstract,0,0,False,Einhorn's[Title/Abstract] AND Fermentation[Title/Abstract] AND Tube[Title/Abstract]
Einhorn Fermentation Tube,"""Fermentation Tube of Einhorn""",title/abstract,0,0,False,Fermentation[Title/Abstract] AND Tube[Title/Abstract] AND Einhorn[Title/Abstract]
Ellman Procedure,"""Ellman Procedure""",title/abstract,10,10,True,"""Ellman Procedure""[Title/Abstract]"
Ellman Procedure,"""Ellman's Procedure""",title/abstract,3,3,True,"""Ellman's Procedure""[Title/Abstract]"
Ellman Procedure,"""Procedure of Ellman""",title/abstract,63,0,False,Procedure[Title/Abstract] AND Ellman[Title/Abstract]
Emmerie-Engel Procedure,"""Emmerie-Engel Procedure""",title/abstract,2,0,False,Emmerie-Engel[Title/Abstract] AND Procedure[Title/Abstract]
Emmerie-Engel Procedure,"""Emmerie Engel Procedure""",title/abstract,2,0,False,Emmerie[Title/Abstract] AND Engel[Title/Abstract] AND Procedure[Title/Abstract]
Emmerie-Engel Procedure,"""Emmerie and Engel Procedure""",title/abstract,2,0,False,Emmerie[Title/Abstract] AND Engel[Title/Abstract] AND Procedure[Title/Abstract]
Emmerie-Engel Procedure,"""Emmerie's and Engel's Procedure""",title/abstract,38,0,False,Engel's[Title/Abstract] AND Procedure[Title/Abstract]
Emmerie-Engel Procedure,"""Emmerie and Engel's Procedure""",title/abstract,1,0,False,Emmerie[Title/Abstract] AND Engel's[Title/Abstract] AND Procedure[Title/Abstract]
Emmerie-Engel Procedure,"""Emmerie Engel's Procedure""",title/abstract,1,0,False,Emmerie[Title/Abstract] AND Engel's[Title/Abstract] AND Procedure[Title/Abstract]
Emmerie-Engel Procedure,"""Emmerie-Engel's Procedure""",title/abstract,1,0,False,Emmerie-Engel's[Title/Abstract] AND Procedure[Title/Abstract]
Emmerie-Engel Procedure,"""Procedure of Emmerie and Engel""",title/abstract,2,0,False,Procedure[Title/Abstract] AND Emmerie[Title/Abstract] AND Engel[Title/Abstract]
Emmerie-Engel Procedure,"""Procedure of Emmerie Engel""",title/abstract,2,0,False,Procedure[Title/Abstract] AND Emmerie[Title/Abstract] AND Engel[Title/Abstract]
Emmerie-Engel Procedure,"""Procedure of Emmerie-Engel""",title/abstract,2,0,False,Procedure[Title/Abstract] AND Emmerie-Engel[Title/Abstract]
Epstein Method,"""Epstein Method""",title/abstract,1635,0,False,Epstein[Title/Abstract] AND Method[Title/Abstract]
Epstein Method,"""Epstein's Method""",title/abstract,4,4,True,"""Epstein's Method""[Title/Abstract]"
Epstein Method,"""Method of Epstein""",title/abstract,1635,0,False,Method[Title/Abstract] AND Epstein[Title/Abstract]
Esbach Reagent,"""Esbach Reagent""",title/abstract,0,0,False,Esbach[Title/Abstract] AND Reagent[Title/Abstract]
Esbach Reagent,"""Esbach's Reagent""",title/abstract,1,0,False,Esbach's[Title/Abstract] AND Reagent[Title/Abstract]
Esbach Reagent,"""Reagent of Esbach""",title/abstract,0,0,False,Reagent[Title/Abstract] AND Esbach[Title/Abstract]
Esbach Albuminometer,"""Esbach Albuminometer""",title/abstract,1,0,False,Esbach[Title/Abstract] AND Albuminometer[Title/Abstract]
Esbach Albuminometer,"""Esbach's Albuminometer""",title/abstract,2,0,False,Esbach's[Title/Abstract] AND Albuminometer[Title/Abstract]
Esbach Albuminometer,"""Albuminometer of Esbach""",title/abstract,1,0,False,Albuminometer[Title/Abstract] AND Esbach[Title/Abstract]
Exton Reagent,"""Exton Reagent""",title/abstract,2,0,False,Exton[Title/Abstract] AND Reagent[Title/Abstract]
Exton Reagent,"""Exton's Reagent""",title/abstract,1,0,False,Exton's[Title/Abstract] AND Reagent[Title/Abstract]
